time_s,voltage_V,current_A,power_W,temp_C
37.7,232.04273836736687,5.797422026184156,1109.3610581191122,39.44153314496926
37.8,229.33443467078285,6.426769372379932,1094.1179242598803,40.89804274171362
37.9,232.4132620416755,6.942584268458235,1075.0328524562733,30.84443219521665
38.0,232.2188786454313,5.962099460452779,1198.8938240093967,40.112382021279245
38.1,235.66065005864408,6.522578980021445,1141.6119053697203,28.951475839590234
38.2,233.24009320137586,6.793898230721034,1128.3890013056578,28.585120444189123
38.3,235.8210940886398,6.724265441323892,1138.8912235669443,22.44054844052968
38.4,232.605177731305,6.766649063457499,1096.4212912641372,19.950882521310838
38.5,234.58185264499278,7.609564251308017,1162.1845831808423,25.76599300993888
38.6,235.26403204223823,7.458597370218052,1202.748059841752,21.827496233521774
38.7,238.20361048224785,7.314693937469729,1195.5384252308386,22.365330211830816
38.8,237.51144953763142,6.686270409818751,1087.3680371508913,29.940744404674774
38.9,235.23145892666244,7.8893461235859705,1204.540475352358,24.16685938680915
39.0,238.4348989157265,7.125543070449744,1119.4305242109465,16.88786537893797
39.1,238.8991486379586,6.724278307141262,1073.4819093902895,23.63069547625467
39.2,237.3704504689046,6.781191021177499,1100.8211105835753,20.60859447949447
39.3,237.26156930355825,6.667743250585529,1111.3394355501978,23.16875470105708
39.4,237.51846450134153,7.646447168395057,1149.7220863863984,18.95245032338702
39.5,234.59039173336683,6.802145746505188,1108.7209810805502,33.6617696148318
39.6,238.37678089710738,6.655260382229982,1089.5901815688028,40.124869272379115
39.7,238.43185055586287,5.667397904814812,1139.4202385947478,18.88406698934321
39.8,236.1397729683638,6.711430217707641,1226.956157711743,29.321771863957597
39.9,239.2092309161079,5.871302447183147,1121.905964704456,28.951783506727246
40.0,234.77830274138284,5.711691023442593,1168.5701406179899,19.05777844466833
40.1,236.1682877549912,6.269557121092522,1153.1978732491787,25.56758595390216
40.2,236.01868186337032,5.53288420646386,1256.322708567783,35.47331786788026
40.3,240.59297760307936,6.060163661658014,1074.0696736136208,30.80398688121595
40.4,233.0224962990231,6.017095326906507,1193.8152658885992,37.35936833181267
40.5,236.90585596946158,4.691107934774914,1098.7446001679955,18.597104880195715
40.6,237.18445324925588,5.188089787114628,1126.3033898391946,20.67185351702507
40.7,235.5384833616675,4.446955133325849,1146.1327338642636,26.790626166816182
40.8,236.59627737766698,4.885090337440194,1277.4434480719217,27.210078904826698
40.9,231.64743889369774,5.1087142241998755,1119.479787588667,25.04978799121413
41.0,228.48729705896795,4.034016992600358,1074.4446354700665,22.596497968927398
41.1,233.95519690599104,5.139006795872725,1201.894544013649,22.458350019119095
41.2,229.3868449959026,4.136083595112671,1116.430555666796,21.372951580655382
41.3,230.47029821144335,3.6346047989333687,1140.2819858523724,27.842741064000986
41.4,228.10220782998985,3.911748619047805,1149.0383270822297,12.474301370234633
41.5,231.8981934980655,4.139195251909508,1153.8795514232356,37.08950813180131
41.6,230.85885334341475,3.1404526547505207,1143.1944548657243,21.785352243050262
41.7,227.02951685419438,3.5700992323820966,1160.7102574389621,17.380549950892743
41.8,229.62834049380882,2.9079447785908625,1165.4943840894298,28.47007120002236
41.9,227.43074466299305,3.837613805026704,1184.1569127287175,17.482398346202146
42.0,226.29576098291128,3.3278343397471453,1132.9106745640136,27.352495884242543
42.1,226.09949463090112,3.017689388789141,1120.050794265804,22.45688488801055
42.2,225.01715341337177,3.53636518076552,1107.4579888533178,28.7736713956776
42.3,226.1224222338369,2.554316313779325,1173.7083560067679,30.231110281959474
42.4,225.01831526189466,2.8732230390736175,1148.1480741921555,34.293357158089854
42.5,223.24277714926362,3.7434599488170206,1172.1281828571134,21.9150889552357
42.6,225.54036136193585,2.943575162708767,1171.5278496726348,23.05728948346522
42.7,221.9359565518627,3.5380505690723605,1217.4350773341841,24.716372451191567
42.8,223.41131307701025,3.089404908794468,1158.3002038226814,17.402950562243582
42.9,223.4100057246139,2.761093093904768,1180.0948526676025,28.743358401068438
43.0,225.30315554130664,2.9858282473991746,1101.8964069482074,25.589371315074235
43.1,221.16763034237732,3.17170426498986,1106.787932952402,17.71956457984252
43.2,225.5519340650759,3.046386225589116,1137.5304901678255,33.52496105999405
43.3,222.3604221257569,2.962337204977046,1101.331292967422,34.84959997281732
43.4,221.61792870057857,3.0728846235979264,1177.583728711646,17.817499032044505
43.5,220.71420990495787,2.8968249446863004,1096.6778884690273,28.570722962390878
43.6,223.3401279789275,3.649444524304124,1152.7353207494286,33.84925885612536
43.7,222.42815796948744,3.8874474482559886,1051.6761751400159,30.542615307665546
43.8,220.33904636530679,4.163101514318965,1105.8088110637862,19.37051313615241
43.9,220.5582000625735,3.282541039557325,1136.438586549242,17.453269147325642
44.0,222.02051960052782,4.475362817386572,1139.638412525391,24.042724513491063
44.1,222.14479952686244,4.300230847007297,1078.334170265349,21.85710390629877
44.2,226.08780473873784,3.8944325740111827,1154.3467631636986,24.69069654543503
44.3,227.11095160339443,4.667464630540039,1188.9945611481314,24.10828077441091
44.4,226.58881418087904,5.1191386093646525,1175.929616209504,28.219169017525573
44.5,226.09498407232124,5.1686125823814715,1123.6566774224837,21.495807489436476
44.6,225.08239123762505,5.416337800060109,1126.5081264732585,23.746024237956792
44.7,226.63564142717044,5.669966288633959,1102.5479887320223,51.9232097276234
44.8,228.90800272658234,5.813754508218732,1175.1915197844783,23.930221169735688
44.9,232.03230630616315,5.601509129455883,1207.6663535100781,29.712516045150622
45.0,230.2434080135119,4.938780227218073,1128.961780979979,26.55956786259038
45.1,228.5150155429124,5.6185463513722524,1082.0872773220888,26.091824331277945
45.2,229.81653427745223,6.208982137716132,1158.000169704196,19.66747485422334
45.3,229.44183976889082,6.015437300024747,1178.3107769642613,28.178857494310773
45.4,229.50575359975983,6.605771743348229,1041.1150460109964,24.380337545706983
45.5,231.35825784877463,6.769678230929021,1155.5342415852872,30.293041021672682
45.6,232.7621780140853,6.5786996201282495,1236.5754791872337,41.23256913071528
45.7,236.67050318456077,7.409357698214583,1182.8259043771875,25.854027767255182
45.8,233.70970407532306,6.353834612709613,1172.0183520368982,29.86167440092381
45.9,236.90226973579243,7.190676095351028,1166.0848510930027,19.110851752965136
46.0,238.27538279027277,6.690748360667646,1192.4759528517864,25.413266077112148
46.1,235.4179709803306,6.61602421844532,1112.3533098477221,36.37368778634152
46.2,238.95939451740563,7.198726705551272,1116.1864879025202,24.311036621951338
46.3,237.61724465398493,6.738263970272794,1166.3027723557655,21.043590819428996
46.4,235.75293734359192,7.335705085352614,1122.5868262203853,25.981924388108016
46.5,237.47327848637758,6.519071252159082,1160.3480968085917,23.56067121659962
46.6,237.29539776014653,6.979585178820511,1073.4975006547843,23.23265386733876
46.7,237.0413721425134,6.594246612458869,1180.3181865485853,22.47724248773709
46.8,237.31280062428283,6.7902339414073305,1183.8788564879933,40.54009430664656
46.9,238.1495813760093,6.674935750684676,1151.7471160838904,19.842883967026964
47.0,238.82576490563784,6.299076263684061,1156.5769176459237,22.249948392286253
47.1,236.2286509611317,6.927336509081464,1214.8260434281297,21.390350495278653
47.2,237.96513906402032,6.070077735871273,1106.67621488472,33.63367761698641
47.3,234.86929224890454,6.068153283578848,1113.473733748591,23.006032550165703
47.4,238.31075464412024,6.698716453252636,1106.247748243382,34.17626808095449
47.5,238.8574638313392,6.6039720909313315,1133.0107931497782,25.71449914177141
47.6,237.70645730591653,6.345832296972113,1109.5540031596652,24.521827221229916
47.7,237.66732641422809,6.071310980167503,1151.4819390875575,17.11913507474851
47.8,237.9433321681539,6.696502998572563,1123.9705277600365,33.38837708461057
47.9,235.0541289229965,5.14583150920618,1092.034035213785,28.235598547624466
48.0,235.48280756518562,5.172378470961837,1087.9928905530105,27.291751970581437
48.1,236.5179528182853,4.908933818023069,1198.4662842752573,23.949702678861673
48.2,236.99693830770644,5.500523948124367,1147.2448472818583,22.223111957188483
48.3,235.24541304059622,5.089813239833419,1140.9064870266175,17.96235305534609
48.4,238.99276892408128,5.252601507710281,1151.0627834161205,31.241037806662835
48.5,233.10883099070435,5.032193870524127,1146.705515366234,26.377989569943374
48.6,234.67253027349705,4.390550677622046,1180.2445174232946,22.54502574916758
48.7,234.569768837274,3.9939127626282787,1172.4903611278094,21.066949639607845
48.8,231.11774496983125,3.770225684102043,1126.4116901458451,25.388807087523954
48.9,229.08361561333146,4.903144924267086,1117.0589177114687,24.108985237093066
49.0,227.69376291761202,4.263642328248156,1106.531168457556,37.18953768865888
49.1,229.71744089881594,3.979716403351044,1099.9547481515367,29.92803662927753
49.2,230.95160255863996,3.481446563916558,1206.0858256028137,21.249176314085425
49.3,228.62129446959597,3.4218503403595397,1113.3384306134233,18.708001590276943
49.4,227.7839486386457,3.2579642244370204,1069.238168258334,23.251873136326324
49.5,226.0578672695212,3.1715721877859715,1116.2606215256988,19.638434585197338
49.6,227.33850931939247,2.2569209567632265,1118.4655322275323,25.139379397963566
49.7,221.37120202124947,3.1233994943616334,1163.194064566392,27.28983140796616
49.8,225.56426527894567,2.9373972166124216,1114.5606965685847,28.92362944103906
49.9,224.6464374775945,3.1618174673000214,1171.390122681467,27.378920965814988
